user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase
USER_0091,,0,6.1,54.4,20,0.122,0,0
USER_0188,22.0,0,16.9,31.8,14,0.213,1,0
USER_0476,37.0,0,3.8,180.0,48,0.231,0,1
USER_0481,26.0,0,7.4,22.6,7,0.335,0,0
USER_0307,24.0,1,15.1,27.8,9,0.594,1,0
USER_0397,25.0,1,14.5,50.3,17,0.242,1,1
USER_0252,30.0,1,12.5,10.8,3,0.136,1,1
USER_0488,46.0,1,3.0,55.9,25,0.767,0,1
USER_0024,24.0,0,8.5,45.4,10,0.154,1,1
USER_0010,,0,14.2,36.5,14,0.161,0,0
USER_0298,,0,8.1,43.3,14,0.403,1,0
USER_0106,36.0,0,4.5,38.2,17,0.327,1,1
USER_0187,35.0,1,7.2,22.1,9,0.415,0,0
USER_0264,23.0,0,13.9,29.5,14,0.664,1,1
USER_0482,,1,7.3,72.4,30,0.611,1,1
USER_0375,36.0,0,15.2,55.0,11,0.087,1,1
USER_0403,20.0,0,20.6,35.4,14,0.774,1,0
USER_0197,47.0,1,15.6,42.7,9,0.279,0,1
USER_0266,37.0,1,10.3,78.9,29,0.522,0,1
USER_0188,22.0,0,3.4,45.3,14,0.411,0,0
USER_0475,36.0,1,16.4,164.3,63,0.61,1,1
USER_0396,27.0,1,15.6,38.2,7,0.404,0,1
USER_0057,28.0,0,6.3,43.3,18,0.505,1,1
USER_0275,,1,9.3,72.1,21,0.199,1,0
USER_0051,37.0,0,17.6,35.3,15,0.102,1,0
USER_0367,42.0,1,5.8,114.0,56,0.622,0,1
USER_0376,,0,15.8,174.1,59,0.22,0,1
USER_0339,27.0,0,19.5,59.8,15,0.692,1,1
USER_0228,35.0,0,14.4,70.0,26,0.503,0,1
USER_0156,32.0,0,11.5,43.9,17,0.132,0,1
USER_0467,32.0,1,7.9,29.6,10,0.618,1,1
USER_0281,25.0,0,17.0,47.1,17,0.067,1,1
USER_0408,34.0,1,6.9,57.9,19,0.549,1,0
USER_0344,38.0,1,9.8,50.3,15,0.54,0,0
USER_0409,43.0,0,9.5,39.6,11,0.521,0,1
USER_0191,38.0,0,4.9,24.1,9,0.142,0,0
USER_0049,21.0,1,12.4,23.5,9,0.247,1,0
USER_0230,33.0,0,10.1,30.3,11,0.444,1,1
USER_0394,35.0,0,17.5,22.9,11,0.7,0,0
USER_0299,,1,13.7,53.3,22,0.639,0,1
USER_0316,28.0,1,12.4,44.2,19,0.183,0,0
USER_0237,40.0,1,6.9,25.9,7,0.546,0,1
USER_0281,25.0,0,8.9,58.4,21,0.231,1,0
USER_0042,,0,13.9,39.6,15,0.336,1,0
USER_0384,37.0,0,16.0,24.3,11,0.233,0,0
USER_0295,48.0,0,3.0,45.5,20,0.362,0,0
USER_0101,,1,21.7,50.0,17,0.061,1,1
USER_0127,,1,16.5,30.1,10,0.468,1,1
USER_0329,32.0,1,14.7,37.8,17,0.406,1,1
USER_0292,35.0,1,16.1,30.2,12,0.342,0,0
USER_0026,43.0,1,3.0,42.2,9,0.299,1,0
USER_0279,26.0,1,10.7,23.5,8,0.233,0,0
USER_0261,28.0,0,8.8,46.0,17,0.736,1,0
USER_0226,22.0,0,10.8,22.0,10,0.457,1,1
USER_0049,21.0,1,11.3,5.0,3,0.476,0,0
USER_0096,30.0,1,9.5,33.1,11,0.728,0,1
USER_0307,24.0,1,4.4,19.4,7,0.507,1,1
USER_0381,41.0,0,8.9,16.5,6,0.645,1,1
USER_0086,18.0,0,14.1,61.6,12,0.472,0,0
USER_0312,22.0,1,11.1,46.3,21,0.28,1,1
USER_0019,18.0,1,11.4,42.3,15,0.308,0,1
USER_0079,40.0,0,13.1,46.1,16,0.637,0,0
USER_0039,46.0,1,12.6,44.9,17,0.085,1,1
USER_0106,36.0,0,12.4,33.5,10,0.693,1,1
USER_0391,30.0,1,9.6,75.9,34,0.057,0,1
USER_0421,44.0,1,8.7,36.9,13,0.754,1,1
USER_0207,32.0,0,18.7,44.6,21,0.733,0,0
USER_0342,27.0,1,15.7,37.7,8,0.572,0,1
USER_0426,33.0,0,15.8,41.2,10,0.8,1,0
USER_0388,32.0,1,18.7,35.4,17,0.79,1,1
USER_0211,53.0,0,18.3,67.7,30,0.489,1,1
USER_0446,27.0,1,3.7,45.0,15,0.719,1,0
USER_0119,28.0,0,10.8,52.0,11,0.317,1,0
USER_0034,22.0,1,24.1,15.6,7,0.125,0,0
USER_0211,53.0,0,14.9,51.6,21,0.762,1,0
USER_0135,,1,7.2,5.0,3,0.318,1,0
USER_0292,35.0,1,16.1,54.0,12,0.249,0,0
USER_0231,,0,11.4,21.3,7,0.729,0,0
USER_0020,,1,7.6,17.4,5,0.582,1,0
USER_0096,30.0,1,11.9,61.7,16,0.537,0,1
USER_0269,32.0,0,10.3,65.1,32,0.278,1,1
USER_0001,35.0,0,13.9,18.2,9,0.768,1,1
USER_0009,44.0,1,11.0,44.7,14,0.726,0,1
USER_0247,39.0,0,9.6,19.5,3,0.758,0,1
USER_0070,34.0,1,7.0,40.2,10,0.097,0,0
USER_0001,35.0,0,9.2,24.7,10,0.505,1,0
USER_0181,26.0,0,3.3,63.6,30,0.462,0,1
USER_0130,18.0,0,14.6,64.8,31,0.741,0,1
USER_0040,31.0,1,3.5,81.8,19,0.593,0,1
USER_0150,24.0,0,9.0,180.0,70,0.732,0,1
USER_0040,31.0,1,18.1,180.0,68,0.256,0,0
USER_0374,32.0,0,13.1,21.8,6,0.494,1,0
USER_0163,29.0,1,17.4,36.4,7,0.723,1,1
USER_0408,34.0,1,13.3,28.5,7,0.072,1,1
USER_0365,38.0,0,9.2,23.2,8,0.686,1,1
USER_0222,28.0,0,15.6,43.0,13,0.642,1,1
USER_0228,35.0,0,15.3,35.4,7,0.611,0,1
USER_0459,18.0,0,12.2,47.8,23,0.58,1,0
USER_0494,,0,8.3,160.9,66,0.217,1,0
USER_0381,41.0,0,20.7,49.7,13,0.455,0,0
USER_0415,29.0,1,15.3,5.8,3,0.138,1,0
USER_0287,28.0,1,17.2,180.0,69,0.296,0,1
USER_0478,19.0,0,6.4,82.7,35,0.107,0,1
USER_0338,34.0,0,7.6,74.2,19,0.194,1,1
USER_0284,38.0,0,12.9,49.4,20,0.313,0,0
USER_0248,37.0,0,20.3,31.1,13,0.423,0,0
USER_0187,35.0,1,17.5,38.0,12,0.343,0,1
USER_0223,38.0,1,11.9,12.2,3,0.593,1,1
USER_0091,,0,12.9,35.5,7,0.416,0,0
USER_0379,23.0,1,7.6,41.1,18,0.463,1,0
USER_0214,23.0,0,10.3,30.4,11,0.625,1,1
USER_0019,18.0,1,20.4,14.6,5,0.397,1,0
USER_0324,33.0,0,22.3,30.8,13,0.629,0,1
USER_0385,31.0,1,18.4,32.3,14,0.753,0,0
USER_0166,,0,13.0,55.5,16,0.504,1,0
USER_0397,25.0,1,11.7,54.2,25,0.769,1,1
USER_0040,31.0,1,16.4,57.9,11,0.464,0,0
USER_0009,44.0,1,10.3,27.4,11,0.653,0,1
USER_0447,25.0,0,3.0,148.1,34,0.16,0,1
USER_0300,28.0,1,14.5,19.2,6,0.28,0,0
USER_0312,22.0,1,11.9,49.4,9,0.521,1,1
USER_0080,34.0,0,13.6,78.3,33,0.574,1,1
USER_0023,34.0,1,14.8,108.4,27,0.336,0,0
USER_0307,24.0,1,10.1,31.9,15,0.07,1,1
USER_0182,33.0,0,11.2,40.8,19,0.534,1,1
USER_0402,33.0,0,11.1,32.4,11,0.652,0,1
USER_0285,22.0,1,12.3,5.0,3,0.786,0,1
USER_0397,25.0,1,13.3,63.4,27,0.357,1,0
USER_0381,41.0,0,6.1,30.8,7,0.416,0,0
USER_0300,28.0,1,14.6,20.2,7,0.768,1,1
USER_0072,28.0,1,20.8,35.7,15,0.709,1,0
USER_0234,34.0,1,14.2,25.7,5,0.062,0,0
USER_0440,33.0,0,9.5,74.5,27,0.769,1,1
USER_0369,,1,5.6,39.6,10,0.668,1,1
USER_0389,26.0,0,7.8,50.0,17,0.194,0,0
USER_0252,30.0,1,10.3,34.4,14,0.246,0,0
USER_0350,37.0,0,10.3,52.2,21,0.341,0,1
USER_0130,18.0,0,13.6,49.0,14,0.535,0,1
USER_0233,22.0,0,7.3,40.2,10,0.58,1,1
USER_0144,38.0,0,15.3,10.4,4,0.318,1,1
USER_0145,24.0,0,11.7,31.7,7,0.302,1,1
USER_0125,,0,7.8,41.2,15,0.24,0,0
USER_0190,24.0,0,9.3,13.5,5,0.631,0,1
USER_0363,30.0,1,6.4,44.1,12,0.606,0,1
USER_0057,28.0,0,10.0,32.2,6,0.378,1,1
USER_0306,,1,8.4,45.0,11,0.096,0,0
USER_0004,37.0,0,17.4,41.6,13,0.567,0,1
USER_0072,28.0,1,14.7,50.6,21,0.14,1,1
USER_0078,31.0,0,15.4,54.9,13,0.336,1,0
USER_0107,,1,11.8,16.9,4,0.159,0,0
USER_0007,30.0,0,4.7,62.3,30,0.24,1,0
USER_0094,18.0,0,7.4,69.8,16,0.297,0,1
USER_0047,,0,3.0,34.9,16,0.319,1,1
USER_0426,33.0,0,16.6,43.1,14,0.616,1,1
USER_0183,34.0,1,14.3,34.8,9,0.36,1,0
USER_0431,,0,19.6,29.8,6,0.62,0,0
USER_0091,,0,11.1,23.3,7,0.324,1,0
USER_0298,,0,10.6,54.5,20,0.733,1,0
USER_0184,,0,13.9,56.6,14,0.2,1,0
USER_0146,43.0,1,9.9,37.8,12,0.107,0,0
USER_0051,37.0,0,5.8,41.4,14,0.068,1,0
USER_0006,30.0,0,15.4,41.2,18,0.666,0,1
USER_0019,18.0,1,10.1,29.4,10,0.398,1,0
USER_0347,39.0,0,14.6,48.3,16,0.717,1,1
USER_0151,27.0,1,9.7,34.4,11,0.213,1,1
USER_0324,33.0,0,12.7,38.5,15,0.28,0,1
USER_0320,41.0,1,8.7,57.6,21,0.594,1,0
USER_0161,,1,3.9,26.8,7,0.208,0,0
USER_0387,,1,20.0,38.2,18,0.599,0,0
USER_0327,32.0,0,8.0,135.9,59,0.205,1,1
USER_0261,28.0,0,18.0,42.9,17,0.424,1,1
USER_0247,39.0,0,7.8,42.7,15,0.493,1,1
USER_0155,,1,8.4,61.3,27,0.645,1,1
USER_0284,38.0,0,17.2,42.8,20,0.504,1,0
USER_0451,39.0,0,16.8,43.5,17,0.769,0,0
USER_0078,31.0,0,7.1,43.6,11,0.671,1,1
USER_0324,33.0,0,13.4,35.4,13,0.118,1,1
USER_0207,32.0,0,16.2,38.7,13,0.441,1,1
USER_0425,28.0,1,11.6,25.5,9,0.075,0,0
USER_0090,,1,7.7,58.3,12,0.08,1,0
USER_0214,23.0,0,3.9,40.3,12,0.556,1,1
USER_0384,37.0,0,10.6,6.5,3,0.312,1,1
USER_0009,44.0,1,14.7,46.5,16,0.651,1,1
USER_0451,39.0,0,20.0,21.5,6,0.056,0,0
USER_0098,43.0,1,18.0,36.7,11,0.422,0,0
USER_0018,18.0,1,9.0,11.8,4,0.606,0,0
USER_0097,34.0,1,14.2,48.1,23,0.484,0,1
USER_0271,26.0,0,15.2,50.8,22,0.554,0,1
USER_0045,,0,3.0,19.1,9,0.372,1,1
USER_0242,36.0,1,14.9,33.9,15,0.385,1,0
USER_0056,26.0,0,13.7,46.5,13,0.476,1,0
USER_0127,,1,17.6,18.6,4,0.388,1,0
USER_0281,25.0,0,7.4,23.5,9,0.344,0,1
USER_0287,28.0,1,15.5,55.7,15,0.166,0,0
USER_0379,23.0,1,14.9,42.2,16,0.245,1,1
USER_0110,26.0,1,7.4,39.3,11,0.055,0,0
USER_0310,23.0,0,16.3,14.9,4,0.474,0,0
USER_0430,25.0,1,15.5,67.2,21,0.557,0,1
USER_0006,30.0,0,14.6,16.6,6,0.463,1,1
USER_0311,29.0,1,10.5,77.3,34,0.428,1,1
USER_0036,27.0,1,7.1,37.0,13,0.097,1,1
USER_0213,25.0,0,19.4,35.4,17,0.055,0,1
USER_0302,26.0,0,11.1,30.2,14,0.795,1,1
USER_0009,44.0,1,10.7,66.3,30,0.225,1,1
USER_0269,32.0,0,9.7,13.8,4,0.336,1,1
USER_0387,,1,13.1,16.9,8,0.218,0,0
USER_0318,43.0,1,6.5,68.8,33,0.095,0,1
USER_0026,43.0,1,6.4,33.3,8,0.318,1,0
USER_0114,34.0,1,6.8,40.1,11,0.359,1,1
USER_0312,22.0,1,13.5,44.3,19,0.406,1,1
USER_0307,24.0,1,15.4,59.7,12,0.445,1,0
USER_0110,26.0,1,11.9,18.8,8,0.361,0,0
USER_0082,34.0,0,17.7,13.7,6,0.481,0,0
USER_0144,38.0,0,7.9,5.0,3,0.57,1,0
USER_0374,32.0,0,10.6,20.0,9,0.144,1,1
USER_0031,20.0,1,14.9,32.0,11,0.424,1,0
USER_0041,23.0,0,10.5,40.3,14,0.569,1,0
USER_0190,24.0,0,5.9,62.8,15,0.295,0,1
USER_0292,35.0,1,14.9,50.3,13,0.717,0,1
USER_0069,29.0,0,7.4,68.1,15,0.429,1,1
USER_0360,27.0,0,8.1,52.0,10,0.732,0,1
USER_0194,39.0,1,15.5,40.6,8,0.561,0,1
USER_0309,18.0,0,11.1,37.7,7,0.321,1,0
USER_0190,24.0,0,20.8,29.5,12,0.366,0,1
USER_0480,34.0,1,13.2,53.1,17,0.733,0,0
USER_0310,23.0,0,7.1,22.6,7,0.635,0,0
USER_0065,40.0,0,11.4,63.4,30,0.052,1,1
USER_0305,,0,11.0,50.4,13,0.699,0,1
USER_0087,38.0,1,13.6,11.6,4,0.586,0,1
USER_0388,32.0,1,12.7,27.0,5,0.514,0,1
USER_0451,39.0,0,8.9,19.9,6,0.407,0,1
USER_0355,36.0,0,16.3,45.6,20,0.121,0,0
USER_0263,32.0,1,4.2,52.8,18,0.16,1,0
USER_0110,26.0,1,11.0,65.5,14,0.229,0,1
USER_0060,18.0,0,8.4,26.6,11,0.738,1,1
USER_0040,31.0,1,15.9,19.4,5,0.062,0,0
USER_0425,28.0,1,16.1,51.0,17,0.1,1,0
USER_0287,28.0,1,3.0,36.6,12,0.208,0,1
USER_0044,22.0,0,17.9,7.6,3,0.379,1,0
USER_0110,26.0,1,14.0,25.3,12,0.558,0,1
USER_0310,23.0,0,10.1,35.2,12,0.77,0,1
USER_0066,39.0,0,12.8,54.5,23,0.285,1,0
USER_0098,43.0,1,20.7,12.0,5,0.205,0,1
USER_0041,23.0,0,18.7,60.6,21,0.473,1,1
USER_0314,,0,13.1,103.5,30,0.476,0,0
USER_0226,22.0,0,6.9,45.4,17,0.599,1,1
USER_0309,18.0,0,18.1,30.1,15,0.325,1,1
USER_0301,42.0,0,18.6,29.0,7,0.745,0,0
USER_0430,25.0,1,12.3,65.8,27,0.251,0,1
USER_0421,44.0,1,3.0,40.6,13,0.729,0,1
USER_0450,47.0,0,6.0,27.3,9,0.35,0,0
USER_0069,29.0,0,12.2,14.0,6,0.383,1,0
USER_0211,53.0,0,7.9,19.5,8,0.338,1,1
USER_0104,34.0,0,16.0,37.1,10,0.135,1,1
USER_0389,26.0,0,18.3,14.3,4,0.68,1,1
USER_0429,32.0,0,3.6,72.4,34,0.107,1,1
USER_0298,,0,19.5,48.4,16,0.614,1,1
USER_0274,18.0,0,10.7,14.8,4,0.71,0,0
USER_0406,30.0,1,14.3,39.8,12,0.731,0,1
USER_0166,,0,14.0,42.6,20,0.252,0,0
USER_0013,,0,11.1,81.8,19,0.161,1,1
USER_0390,39.0,1,10.3,28.1,13,0.642,1,1
USER_0211,53.0,0,12.7,59.2,13,0.062,1,0
USER_0273,37.0,1,7.1,38.5,18,0.346,0,0
USER_0237,40.0,1,5.1,57.8,25,0.43,0,0
USER_0288,,1,10.6,23.8,6,0.116,0,1
USER_0072,28.0,1,11.7,31.6,8,0.519,0,0
USER_0077,42.0,1,11.2,93.2,25,0.473,1,1
USER_0061,34.0,1,11.6,6.5,3,0.536,0,1
USER_0059,34.0,0,15.3,37.5,15,0.427,0,0
USER_0391,30.0,1,19.7,32.5,15,0.152,0,0
USER_0310,23.0,0,13.8,26.5,12,0.55,0,0
USER_0231,,0,10.2,37.6,10,0.617,1,0
USER_0472,23.0,1,13.5,48.8,16,0.41,1,1
USER_0101,,1,14.5,31.6,7,0.449,1,1
USER_0178,34.0,0,3.0,49.4,17,0.184,1,0
USER_0009,44.0,1,5.5,47.5,15,0.118,1,1
USER_0121,25.0,0,13.9,43.6,16,0.077,1,0
USER_0451,39.0,0,16.2,32.5,14,0.791,0,0
USER_0479,42.0,1,5.9,45.0,14,0.071,0,0
USER_0182,33.0,0,5.2,27.8,9,0.747,1,1
USER_0039,46.0,1,10.7,38.6,10,0.761,0,0
USER_0312,22.0,1,6.7,64.0,23,0.598,1,1
USER_0057,28.0,0,11.6,28.2,6,0.764,1,1
USER_0261,28.0,0,14.1,38.1,10,0.526,1,1
USER_0412,31.0,0,17.1,10.2,4,0.761,1,1
USER_0474,32.0,0,3.6,83.6,40,0.717,1,1
USER_0423,35.0,0,10.3,25.3,9,0.397,1,1
USER_0443,25.0,1,14.4,52.1,24,0.393,1,0
USER_0003,30.0,0,10.1,45.4,21,0.395,1,1
USER_0363,30.0,1,14.2,30.9,13,0.223,0,1
USER_0281,25.0,0,11.7,33.8,7,0.512,0,0
USER_0262,40.0,0,16.3,64.9,13,0.362,1,1
USER_0103,39.0,1,5.6,180.0,85,0.784,1,1
USER_0042,,0,8.9,37.0,15,0.649,0,1
USER_0230,33.0,0,13.6,25.4,11,0.703,1,0
USER_0060,18.0,0,14.3,35.3,9,0.162,0,0
USER_0226,22.0,0,10.1,35.2,7,0.645,1,0
USER_0131,31.0,1,10.2,56.4,27,0.442,1,1
USER_0364,40.0,0,11.3,72.7,21,0.39,1,1
USER_0294,39.0,0,15.3,62.0,18,0.352,1,1
USER_0389,26.0,0,15.0,45.8,9,0.62,0,0
USER_0175,21.0,0,5.3,113.6,25,0.598,0,1
USER_0369,,1,10.8,58.2,15,0.124,1,1
USER_0281,25.0,0,9.0,52.1,20,0.26,1,1
USER_0108,32.0,0,16.0,14.1,3,0.633,1,1
USER_0006,30.0,0,11.9,44.9,19,0.794,0,1
USER_0122,30.0,1,11.0,24.8,5,0.528,0,0
USER_0081,26.0,0,15.7,25.6,7,0.257,0,0
USER_0407,,1,7.7,41.1,11,0.341,1,0
USER_0197,47.0,1,7.6,29.1,6,0.271,0,0
USER_0161,,1,8.1,61.7,28,0.596,1,1
USER_0145,24.0,0,16.0,53.1,14,0.529,0,1
USER_0057,28.0,0,3.1,38.9,18,0.484,1,1
USER_0097,34.0,1,12.6,40.7,16,0.619,0,0
USER_0055,20.0,1,15.0,14.2,4,0.643,0,0
USER_0138,34.0,0,9.5,36.5,16,0.792,1,1
USER_0194,39.0,1,18.4,67.3,20,0.42,0,1
USER_0145,24.0,0,12.4,32.7,6,0.214,1,0
USER_0071,39.0,1,6.5,43.2,12,0.782,1,1
USER_0200,25.0,0,3.0,43.6,13,0.444,0,1
USER_0450,47.0,0,12.2,56.8,14,0.699,1,0
USER_0223,38.0,1,20.5,32.6,7,0.726,1,1
USER_0182,33.0,0,13.9,12.0,4,0.672,0,0
USER_0302,26.0,0,8.1,46.0,20,0.45,1,1
USER_0225,,0,3.9,36.8,11,0.476,1,0
USER_0422,31.0,0,10.2,42.6,17,0.513,1,1
USER_0182,33.0,0,9.1,40.2,14,0.232,0,1
USER_0240,24.0,0,6.7,17.3,4,0.441,1,1
USER_0182,33.0,0,6.1,40.1,11,0.324,1,0
USER_0458,28.0,0,10.9,18.7,6,0.089,1,0
USER_0012,28.0,1,10.7,91.8,39,0.606,1,1
USER_0166,,0,15.2,11.3,3,0.123,0,0
USER_0115,34.0,1,3.0,72.4,21,0.255,1,1
USER_0264,23.0,0,12.6,47.2,12,0.326,0,0
USER_0316,28.0,1,3.0,51.6,24,0.492,0,0
USER_0430,25.0,1,6.4,113.4,43,0.348,1,1
USER_0303,35.0,1,9.4,47.8,18,0.408,0,1
USER_0025,20.0,1,16.7,35.1,8,0.517,1,1
USER_0161,,1,16.9,35.6,15,0.159,0,0
USER_0133,32.0,0,13.5,67.2,13,0.377,1,1
USER_0132,,0,17.0,5.0,3,0.306,0,1
USER_0116,32.0,0,10.4,45.7,22,0.614,0,0
USER_0222,28.0,0,15.5,31.7,12,0.479,1,1
USER_0174,22.0,1,15.2,51.1,20,0.733,1,0
USER_0075,22.0,1,9.7,23.4,7,0.492,0,0
USER_0492,42.0,0,12.0,49.9,24,0.352,1,1
USER_0347,39.0,0,14.0,49.8,16,0.663,0,0
USER_0287,28.0,1,10.3,27.1,12,0.687,1,1
USER_0353,37.0,0,13.2,33.7,6,0.584,0,0
USER_0283,36.0,1,8.7,24.7,8,0.156,0,1
USER_0199,30.0,0,6.2,70.5,25,0.496,0,1
USER_0126,33.0,1,8.3,34.0,9,0.514,0,0
USER_0117,30.0,0,11.5,74.1,26,0.498,0,0
USER_0481,26.0,0,6.7,26.5,5,0.626,0,1
USER_0366,38.0,0,8.2,22.9,7,0.64,1,1
USER_0239,20.0,0,16.2,42.3,15,0.598,1,1
USER_0421,44.0,1,7.6,5.0,3,0.096,1,0
USER_0419,36.0,0,15.5,46.6,20,0.562,1,1
USER_0408,34.0,1,9.0,46.9,9,0.772,1,1
USER_0096,30.0,1,11.6,28.6,10,0.278,0,0
USER_0031,20.0,1,22.3,38.5,14,0.211,1,0
USER_0005,44.0,1,9.8,40.6,17,0.439,1,1
USER_0472,23.0,1,12.3,39.8,14,0.225,1,0
USER_0104,34.0,0,17.0,34.2,12,0.391,1,1
USER_0017,33.0,0,3.5,41.8,9,0.626,1,1
USER_0489,30.0,0,19.7,52.2,19,0.171,1,1
USER_0170,,0,12.3,46.7,21,0.096,0,1
USER_0412,31.0,0,13.0,42.9,14,0.613,1,0
USER_0422,31.0,0,15.0,43.7,13,0.49,1,0
USER_0261,28.0,0,22.5,58.3,23,0.623,1,0
USER_0163,29.0,1,14.8,46.8,21,0.142,0,1
USER_0189,37.0,0,16.9,52.2,21,0.387,0,1
USER_0038,27.0,0,10.5,82.7,34,0.345,1,1
USER_0077,42.0,1,21.2,6.5,3,0.324,0,0
USER_0239,20.0,0,14.3,30.3,10,0.243,0,0
USER_0074,23.0,1,11.4,53.7,11,0.68,1,0
USER_0402,33.0,0,3.0,41.2,15,0.699,0,1
USER_0266,37.0,1,14.2,144.1,55,0.617,1,1
USER_0200,25.0,0,9.7,17.2,7,0.068,0,0
USER_0221,19.0,0,10.0,6.8,3,0.212,1,1
USER_0345,34.0,0,8.7,50.3,23,0.241,0,1
USER_0448,33.0,0,12.0,16.3,4,0.195,0,0
USER_0300,28.0,1,3.8,24.4,11,0.7,0,0
USER_0223,38.0,1,15.7,45.9,11,0.288,0,1
USER_0175,21.0,0,14.0,20.4,9,0.635,0,1
USER_0388,32.0,1,12.2,109.3,22,0.406,0,1
USER_0205,34.0,1,11.4,42.3,9,0.362,1,0
USER_0316,28.0,1,5.3,50.5,21,0.673,1,1
USER_0408,34.0,1,3.6,60.2,14,0.423,0,1
USER_0238,40.0,0,5.6,54.6,21,0.071,1,1
USER_0170,,0,9.1,36.5,15,0.743,0,1
USER_0223,38.0,1,6.2,27.0,11,0.283,1,1
USER_0367,42.0,1,9.5,46.6,22,0.07,0,0
USER_0136,30.0,1,19.3,51.4,14,0.362,1,0
USER_0383,36.0,0,16.8,15.7,3,0.695,0,1
USER_0109,39.0,1,19.1,33.7,10,0.645,0,0
USER_0390,39.0,1,11.8,47.5,15,0.271,1,1
USER_0040,31.0,1,3.0,74.4,17,0.29,0,1
USER_0108,32.0,0,11.0,44.6,20,0.492,1,0
USER_0497,18.0,1,14.5,54.5,16,0.11,0,0
USER_0163,29.0,1,8.2,32.1,10,0.609,0,1
USER_0421,44.0,1,3.0,66.7,20,0.616,1,1
USER_0355,36.0,0,12.1,51.9,14,0.17,0,1
USER_0171,33.0,1,4.5,42.7,15,0.606,0,1
USER_0150,24.0,0,15.9,146.1,45,0.663,0,1
USER_0310,23.0,0,9.2,59.9,15,0.61,0,0
USER_0149,49.0,0,12.0,75.3,19,0.734,0,1
USER_0381,41.0,0,13.1,53.0,23,0.768,0,1
USER_0166,,0,3.0,42.6,12,0.35,1,0
USER_0214,23.0,0,8.5,38.9,10,0.455,0,0
USER_0401,28.0,0,3.6,80.9,19,0.539,1,1
USER_0125,,0,15.8,41.6,20,0.752,0,0
USER_0028,,0,16.6,83.3,32,0.19,1,1
USER_0488,46.0,1,13.9,35.4,9,0.548,0,1
USER_0120,29.0,1,10.6,32.3,13,0.201,1,1
USER_0104,34.0,0,3.5,23.1,6,0.788,0,1
USER_0469,28.0,1,11.9,59.9,29,0.166,0,1
USER_0363,30.0,1,13.4,14.1,3,0.701,0,1
USER_0044,22.0,0,7.3,60.1,24,0.571,1,1
USER_0009,44.0,1,14.5,63.8,30,0.119,1,0
USER_0361,36.0,0,7.7,48.8,21,0.1,0,0
USER_0060,18.0,0,6.5,20.2,6,0.252,1,1
USER_0415,29.0,1,9.7,51.8,21,0.466,1,0
USER_0316,28.0,1,22.0,29.1,11,0.557,1,0
USER_0460,42.0,0,17.2,72.1,15,0.442,0,0
USER_0060,18.0,0,8.6,48.4,20,0.355,1,1
USER_0195,35.0,1,8.1,54.2,21,0.545,1,1
USER_0406,30.0,1,8.4,48.7,12,0.475,1,1
USER_0274,18.0,0,3.0,17.6,5,0.391,0,0
USER_0089,,1,19.5,22.5,11,0.387,1,1
USER_0304,38.0,1,12.3,26.4,8,0.793,1,1
USER_0185,26.0,0,9.2,47.4,16,0.336,0,1
USER_0261,28.0,0,18.8,49.1,23,0.402,1,0
USER_0122,30.0,1,10.3,43.5,8,0.414,0,0
USER_0481,26.0,0,3.5,28.5,12,0.534,0,0
USER_0332,22.0,1,3.5,76.3,27,0.069,1,1
USER_0223,38.0,1,12.2,48.1,13,0.136,0,1
USER_0005,44.0,1,8.6,43.2,14,0.759,0,1
USER_0390,39.0,1,5.9,55.4,16,0.634,1,1
USER_0409,43.0,0,9.5,18.0,3,0.541,0,1
USER_0309,18.0,0,18.0,26.4,9,0.608,1,0
USER_0423,35.0,0,6.1,31.8,14,0.637,1,1
USER_0138,34.0,0,17.7,28.5,10,0.643,1,1
USER_0226,22.0,0,10.4,52.0,15,0.596,1,1
USER_0158,35.0,0,7.6,33.6,14,0.561,1,1
USER_0402,33.0,0,13.4,58.5,18,0.057,0,1
USER_0318,43.0,1,6.8,28.2,10,0.536,1,1
USER_0363,30.0,1,21.8,42.9,21,0.708,1,1
USER_0272,49.0,0,14.0,46.3,17,0.757,0,0
USER_0098,43.0,1,14.8,59.9,21,0.625,1,1
USER_0108,32.0,0,6.8,5.0,3,0.343,1,1
USER_0062,28.0,1,10.4,34.0,12,0.639,0,1
USER_0220,25.0,1,9.7,58.4,18,0.394,1,0
USER_0233,22.0,0,12.1,32.2,10,0.116,1,0
USER_0116,32.0,0,11.4,180.0,51,0.33,0,0
USER_0091,,0,3.7,50.9,18,0.628,1,1
USER_0019,18.0,1,18.1,12.1,3,0.631,0,0
USER_0063,26.0,0,15.4,34.7,14,0.701,1,1
USER_0230,33.0,0,13.5,5.0,3,0.183,0,1
USER_0385,31.0,1,12.8,30.0,7,0.528,0,0
USER_0487,48.0,0,7.9,34.8,16,0.377,1,1
USER_0016,28.0,1,14.0,143.9,68,0.412,0,1
USER_0430,25.0,1,10.8,33.4,11,0.656,1,1
USER_0301,42.0,0,15.1,57.9,28,0.222,0,0
USER_0109,39.0,1,22.2,37.8,17,0.54,0,1
USER_0368,32.0,1,10.0,37.2,18,0.568,0,1
USER_0231,,0,9.6,64.5,29,0.392,1,1
USER_0003,30.0,0,8.3,23.4,9,0.673,1,1
USER_0355,36.0,0,11.7,33.2,7,0.088,0,1
