user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase,purchase_amount,purchase_date,user_segment
USER_0069,29.0,0,12.016877532985806,5.0,3,0.679,1,1,134.73,2024-12-05,低消费高频
USER_0091,,0,15.607396618786716,23.1,9,0.54,0,0,81.87,2024-03-02,低消费高频
USER_0225,,0,5.777567750555671,37.0,13,0.632,1,1,342.07,2024-05-05,高消费高频
USER_0194,39.0,1,8.190621855141208,40.1,9,0.418,0,0,582.37,2024-06-04,高消费高频
USER_0233,22.0,0,10.979351155636419,6.7,3,0.065,0,0,31.29,2024-08-21,低消费高频
USER_0208,,1,3.8265324062280204,35.9,16,0.563,0,1,17.01,2024-12-01,低消费高频
USER_0417,34.0,0,6.776667346843784,38.0,13,0.491,0,0,55.8,2024-04-13,低消费低频
USER_0198,,0,2.541428055142502,35.0,11,0.73,1,1,111.86,2024-08-03,低消费高频
USER_0228,35.0,0,-1.6298442504973778,82.3,36,0.788,0,1,373.21,2024-03-22,高消费高频
USER_0053,31.0,1,12.09573888707876,38.9,16,0.2,0,0,50.83,2024-07-15,低消费低频
USER_0091,,0,8.615024307707344,20.5,8,0.717,1,1,96.28,2024-03-11,低消费高频
USER_0460,42.0,0,19.895168505460006,36.6,16,0.378,0,1,62.32,2024-04-03,低消费高频
USER_0349,38.0,1,5.337751095008975,61.5,25,0.053,0,1,1078.97,2024-07-25,异常用户
USER_0383,36.0,0,14.551261112025092,45.1,20,0.526,1,1,103.36,2024-12-25,低消费高频
USER_0337,36.0,1,4.801959346005863,39.7,18,0.125,1,0,50.7,2024-06-09,低消费高频
USER_0008,,0,9.136157877257371,11.0,4,0.199,1,1,109.16,2024-12-19,低消费低频
USER_0459,18.0,0,12.075169627708952,33.9,8,0.657,1,1,112.68,2024-11-20,低消费高频
USER_0276,,0,5.687377029736131,58.9,22,0.699,1,0,545.04,2024-01-23,高消费低频
USER_0359,,1,12.827457820665702,34.6,11,0.162,1,0,116.07,2024-12-04,低消费高频
USER_0473,30.0,0,13.005167518582853,55.2,18,0.303,0,1,399.23,2024-02-28,高消费低频
USER_0305,,0,15.646184746553764,63.4,28,0.273,1,0,184.69,2024-10-19,低消费高频
USER_0273,37.0,1,16.605129198654968,79.0,35,0.669,0,1,1181.79,2024-12-21,高消费低频
USER_0233,22.0,0,21.098858936562987,48.5,23,0.69,0,0,154.07,2024-12-24,低消费高频
USER_0196,38.0,0,12.161271145304784,29.4,6,0.529,0,1,423.71,2024-02-15,高消费低频
USER_0217,37.0,1,16.68028083968008,54.5,26,0.063,0,1,103.77,2024-12-25,低消费低频
USER_0345,34.0,0,12.171023422690377,34.1,15,0.454,0,0,107.06,2024-01-16,低消费高频
USER_0086,18.0,0,12.647502255040495,22.6,4,0.749,0,1,109.22,2024-07-03,高消费高频
USER_0102,27.0,1,12.924051512448695,50.1,19,0.509,1,0,122.0,2024-06-25,低消费高频
USER_0391,30.0,1,18.581724187597597,10.4,4,0.73,1,1,42.95,2024-08-08,低消费高频
USER_0064,36.0,0,17.534823831513208,12.7,5,0.668,0,0,68.71,2024-09-14,低消费高频
USER_0153,27.0,0,6.392349262874863,16.4,5,0.708,0,0,93.25,2024-11-02,低消费高频
USER_0096,30.0,1,18.83077314136824,26.8,10,0.1,0,0,177.47,2024-12-09,低消费高频
USER_0009,44.0,1,17.540914083687582,78.6,31,0.541,0,0,89.91,2024-03-20,高消费高频
USER_0324,33.0,0,3.6004712674755233,54.2,13,0.069,0,1,123.89,2024-02-08,低消费高频
USER_0219,31.0,0,9.504305242648172,57.9,20,0.208,0,0,58.7,2024-09-22,低消费高频
USER_0200,25.0,0,15.958271030467628,50.0,18,0.551,0,1,109.12,2024-02-21,低消费高频
USER_0141,22.0,1,12.558995791016942,48.0,19,0.195,1,0,142.96,2024-01-05,低消费高频
USER_0091,,0,6.645737906577806,42.1,14,0.64,1,1,82.43,2024-09-15,低消费高频
USER_0360,27.0,0,5.557041458112037,44.3,15,0.431,0,0,228.18,2024-11-07,高消费高频
USER_0086,18.0,0,3.8760100494850533,47.5,15,0.769,0,0,114.94,2024-05-01,高消费高频
USER_0391,30.0,1,15.129660479864512,67.5,29,0.273,0,1,95.22,2024-09-20,低消费高频
USER_0436,,0,13.740984265089896,42.8,8,0.204,0,0,72.53,2024-07-17,低消费高频
USER_0252,30.0,1,11.39240160899881,41.6,14,0.429,1,1,49.22,2024-03-19,低消费高频
USER_0140,,0,5.642944089129623,25.6,5,0.594,0,1,57.82,2024-06-02,低消费高频
USER_0495,37.0,0,13.157593860232307,43.1,13,0.398,0,1,357.26,2024-03-08,低消费低频
USER_0474,32.0,0,12.366804940844379,59.5,16,0.201,0,1,577.87,2024-12-06,高消费低频
USER_0451,39.0,0,7.129162859138889,47.6,16,0.149,0,0,104.96,2024-07-17,低消费高频
USER_0497,18.0,1,10.072205100187574,42.8,18,0.532,0,0,130.13,2024-02-18,低消费高频
USER_0269,32.0,0,9.278519268428541,42.8,11,0.247,0,0,116.54,2024-06-01,低消费高频
USER_0067,25.0,1,8.452100726254137,89.1,22,0.648,1,1,658.24,2024-09-01,高消费低频
USER_0077,42.0,1,11.597001253516195,54.9,19,0.402,0,0,264.44,2024-12-08,高消费高频
USER_0155,,1,11.914969627580845,49.5,17,0.176,0,0,517.29,2024-07-03,高消费低频
USER_0089,,1,10.584305516281164,52.6,13,0.638,1,1,800.33,2024-07-21,高消费高频
USER_0204,34.0,0,17.979882312418518,70.7,19,0.624,1,1,422.42,2024-04-12,高消费低频
USER_0096,30.0,1,11.222171527390822,30.9,13,0.754,0,0,129.71,2024-07-13,低消费高频
USER_0487,48.0,0,7.38511550812953,34.9,8,0.369,1,0,112.41,2024-01-31,低消费高频
USER_0390,39.0,1,13.308092172731007,36.8,18,0.156,1,0,183.73,2024-04-19,高消费高频
USER_0402,33.0,0,12.327424297286058,63.7,14,0.131,0,1,88.24,2024-12-10,低消费高频
USER_0359,,1,2.5398321375716506,170.3,36,0.456,0,1,3002.8,2024-01-24,低消费高频
USER_0491,37.0,0,18.912166704527163,18.4,6,0.138,1,0,150.78,2024-01-04,低消费高频
USER_0097,34.0,1,13.062870153161075,23.9,9,0.186,0,1,82.42,2024-08-16,低消费高频
USER_0093,32.0,1,16.407037644617855,38.0,12,0.513,1,1,73.51,2024-01-31,低消费高频
USER_0228,35.0,0,15.847825718905037,24.1,7,0.464,0,1,454.03,2024-11-03,高消费高频
USER_0337,36.0,1,8.425963705042648,44.1,11,0.413,0,0,86.51,2024-08-28,低消费高频
USER_0072,28.0,1,17.357056509437456,54.9,23,0.112,1,0,98.66,2024-04-08,低消费高频
USER_0207,32.0,0,10.705306017108047,28.8,6,0.348,0,1,20.62,2024-05-29,低消费高频
USER_0491,37.0,0,8.68418812095355,45.8,12,0.398,1,0,59.27,2024-10-11,低消费高频
USER_0351,25.0,0,12.495072247436287,63.4,20,0.301,0,0,657.55,2024-11-04,高消费低频
USER_0337,36.0,1,13.227493408971563,49.8,19,0.7,1,1,145.35,2024-10-04,低消费高频
USER_0312,22.0,1,11.150900139114006,54.3,21,0.633,1,1,471.41,2024-12-24,高消费高频
USER_0366,38.0,0,19.67404903051929,22.0,5,0.249,0,0,139.09,2024-05-26,低消费高频
USER_0121,25.0,0,9.836130582058058,39.7,13,0.678,1,1,159.53,2024-05-25,低消费高频
USER_0168,42.0,0,8.511917746954719,34.9,9,0.093,1,1,115.39,2024-08-25,低消费高频
USER_0242,36.0,1,11.951506689086958,15.4,5,0.199,1,0,54.55,2024-10-13,低消费高频
USER_0079,40.0,0,12.706285700437316,81.3,20,0.308,0,0,1134.82,2024-10-13,高消费低频
USER_0320,41.0,1,19.25852940388412,39.5,19,0.455,1,1,149.87,2024-05-05,低消费高频
USER_0006,30.0,0,18.58639113365593,34.7,13,0.541,1,0,153.72,2024-01-08,低消费高频
USER_0121,25.0,0,9.579130243756314,56.4,15,0.284,1,0,75.42,2024-05-06,低消费高频
USER_0237,40.0,1,7.422614854548538,21.7,6,0.439,1,0,119.73,2024-03-29,低消费高频
USER_0151,27.0,1,4.639814634866042,71.1,23,0.42,0,0,429.57,2024-02-04,高消费高频
USER_0104,34.0,0,17.272060561097057,44.4,21,0.485,1,1,58.98,2024-11-20,低消费高频
USER_0217,37.0,1,15.51329999249653,36.6,8,0.217,1,1,15.42,2024-05-29,低消费低频
USER_0451,39.0,0,22.588650015042823,69.1,26,0.06,0,1,510.29,2024-10-22,低消费高频
USER_0366,38.0,0,18.257644346069497,49.3,22,0.777,1,1,10.0,2024-10-12,低消费高频
USER_0360,27.0,0,14.496898303078982,71.2,16,0.398,0,0,628.02,2024-10-28,高消费高频
USER_0328,28.0,1,11.259892467326527,36.0,9,0.072,1,1,95.12,2024-11-01,低消费高频
USER_0355,36.0,0,12.889541957058272,36.0,10,0.717,1,1,120.12,2024-01-15,低消费高频
USER_0467,32.0,1,11.123209128025795,35.3,16,0.178,1,1,274.85,2024-10-23,高消费高频
USER_0365,38.0,0,3.8087717045273326,9.4,3,0.731,1,1,36.99,2024-03-16,低消费高频
USER_0271,26.0,0,10.736875655986816,180.0,63,0.458,1,1,3028.33,2024-08-21,异常用户
USER_0330,37.0,0,6.32290772398567,50.2,23,0.179,1,1,161.78,2024-01-27,低消费高频
USER_0227,33.0,1,13.604987818430116,70.4,31,0.189,1,1,96.26,2024-08-11,低消费高频
USER_0292,35.0,1,13.19967638862463,29.9,14,0.107,0,0,514.73,2024-07-22,高消费高频
USER_0465,27.0,1,12.39997927621791,25.6,5,0.529,1,1,39.79,2024-01-08,低消费低频
USER_0350,37.0,0,5.580730565706806,53.6,20,0.44,0,0,393.16,2024-08-09,高消费高频
USER_0170,,0,10.655419026510993,5.0,3,0.726,1,1,84.5,2024-03-09,低消费高频
USER_0211,53.0,0,19.123138660386218,37.6,14,0.161,1,1,518.83,2024-06-09,高消费高频
USER_0430,25.0,1,11.100456845992374,45.2,14,0.528,1,0,205.33,2024-06-05,高消费高频
USER_0281,25.0,0,13.18021531912185,77.5,18,0.486,1,1,461.33,2024-10-10,高消费高频
USER_0046,33.0,1,16.28308552312839,25.8,5,0.764,0,0,76.6,2024-12-26,低消费高频
USER_0436,,0,11.646399755498937,32.4,15,0.44,0,0,117.05,2024-02-04,低消费高频
USER_0221,19.0,0,20.33628420874767,38.2,13,0.109,0,1,74.14,2024-09-24,低消费高频
USER_0136,30.0,1,12.660932347574432,22.9,9,0.481,0,0,37.46,2024-12-04,低消费高频
USER_0357,32.0,1,7.051745169178183,15.4,4,0.212,0,1,88.24,2024-07-20,低消费高频
USER_0357,32.0,1,13.814978517163437,36.6,10,0.303,0,0,74.68,2024-04-23,低消费高频
USER_0322,24.0,1,15.873283179450375,35.0,8,0.228,0,0,97.61,2024-09-20,低消费高频
USER_0292,35.0,1,10.192588972112384,53.7,25,0.415,0,0,308.67,2024-05-08,高消费高频
USER_0052,33.0,0,11.584831982536134,22.9,5,0.727,0,0,27.95,2024-02-08,低消费高频
USER_0227,33.0,1,17.36810971953786,51.3,15,0.396,1,0,141.96,2024-06-12,低消费高频
USER_0096,30.0,1,12.426421167466758,20.0,4,0.622,0,0,56.66,2024-04-06,低消费高频
USER_0345,34.0,0,4.958866158462749,27.9,12,0.685,0,1,94.35,2024-06-30,低消费高频
USER_0421,44.0,1,10.085003927582711,58.0,14,0.234,1,0,110.0,2024-07-25,低消费高频
USER_0098,43.0,1,19.646482754197667,14.4,3,0.116,0,0,67.91,2024-11-18,低消费高频
USER_0227,33.0,1,2.2419854355855673,58.9,23,0.255,1,1,110.07,2024-04-02,低消费高频
USER_0397,25.0,1,7.590907505072903,42.8,19,0.127,1,1,61.45,2024-03-09,低消费高频
USER_0353,37.0,0,8.128650387979727,16.0,5,0.624,0,0,74.65,2024-10-31,低消费低频
USER_0168,42.0,0,4.617681791890991,47.2,13,0.44,1,1,16.97,2024-09-14,低消费高频
USER_0303,35.0,1,19.45836929400904,26.6,6,0.534,0,1,104.96,2024-12-10,低消费低频
USER_0226,22.0,0,11.064831855626396,47.3,9,0.734,0,0,97.69,2024-11-30,低消费高频
USER_0385,31.0,1,9.381478585552374,34.0,9,0.712,1,1,247.57,2024-07-16,高消费高频
USER_0252,30.0,1,21.42000568784929,44.2,19,0.423,1,1,92.3,2024-04-13,低消费高频
USER_0283,36.0,1,19.00750173276079,42.5,13,0.571,1,0,68.57,2024-03-22,低消费高频
USER_0112,28.0,0,11.284421315181111,29.3,12,0.337,1,1,44.54,2024-12-11,低消费高频
USER_0445,18.0,0,10.935700586218164,14.0,6,0.426,1,1,87.78,2024-06-29,低消费低频
USER_0027,,0,5.140494285343218,53.7,18,0.201,1,1,733.64,2024-08-22,高消费低频
USER_0112,28.0,0,19.56668139177863,28.3,13,0.537,0,0,14.12,2024-05-02,低消费高频
USER_0344,38.0,1,15.462321706821637,68.2,17,0.624,0,0,537.2,2024-08-17,高消费低频
USER_0324,33.0,0,8.235473022860301,44.0,14,0.39,1,0,83.78,2024-01-09,低消费高频
USER_0104,34.0,0,15.247486824296198,53.1,25,0.503,1,1,117.78,2024-04-25,低消费高频
USER_0238,40.0,0,6.449056009237883,42.9,18,0.085,1,1,442.64,2024-03-14,高消费低频
USER_0283,36.0,1,5.375771095336299,62.6,23,0.101,1,1,79.03,2024-11-04,低消费高频
USER_0268,33.0,1,11.815555234655479,54.4,21,0.419,0,0,138.76,2024-10-28,低消费高频
USER_0448,33.0,0,5.469211497605232,40.8,10,0.219,1,0,71.53,2024-05-11,低消费高频
USER_0261,28.0,0,15.223449016421167,74.6,20,0.293,1,1,413.28,2024-08-26,高消费高频
USER_0261,28.0,0,15.041335831720946,35.6,13,0.447,1,0,261.57,2024-07-17,高消费高频
USER_0091,,0,13.418755118307505,15.7,6,0.289,0,0,109.48,2024-07-14,低消费高频
USER_0062,28.0,1,11.583078623628534,35.6,7,0.127,1,0,58.35,2024-11-15,低消费高频
USER_0315,20.0,1,11.528654646175497,21.3,9,0.079,0,0,30.48,2024-10-22,低消费高频
USER_0493,24.0,0,12.916209552293592,15.6,6,0.341,1,0,103.24,2024-01-08,低消费高频
USER_0375,36.0,0,7.158320683732206,68.4,27,0.516,1,1,543.77,2024-02-10,高消费高频
USER_0210,29.0,0,18.11399317985278,42.7,10,0.297,0,1,92.94,2024-05-30,低消费高频
USER_0292,35.0,1,17.70779366138361,42.4,14,0.243,1,0,328.88,2024-05-12,高消费高频
USER_0074,23.0,1,15.995894099526996,40.4,10,0.288,0,1,107.51,2024-05-25,低消费高频
USER_0051,37.0,0,6.44271021531484,40.0,17,0.202,0,1,497.91,2024-06-16,高消费高频
USER_0350,37.0,0,17.009156056307656,57.1,27,0.323,1,1,371.26,2024-12-15,高消费高频
USER_0369,,1,14.957855092265488,19.7,9,0.694,1,1,42.35,2024-10-13,低消费低频
USER_0111,29.0,0,12.699436164195637,24.6,8,0.488,0,1,133.62,2024-12-26,低消费高频
USER_0325,,0,11.742454031230361,39.5,12,0.261,0,1,78.54,2024-03-07,低消费低频
USER_0047,,0,7.914556844659047,34.3,15,0.421,1,0,86.4,2024-08-07,低消费高频
USER_0396,27.0,1,0.10619036370649226,24.8,8,0.23,0,0,84.34,2024-06-20,低消费高频
USER_0301,42.0,0,15.33532736364177,29.5,13,0.14,0,0,79.16,2024-05-11,低消费高频
USER_0097,34.0,1,14.527946209179373,36.1,17,0.55,0,0,69.4,2024-06-27,低消费高频
USER_0167,33.0,1,12.115979892786875,46.8,22,0.476,1,0,83.69,2024-03-05,低消费低频
USER_0180,34.0,0,8.474089879872857,40.6,20,0.259,1,1,489.04,2024-08-06,高消费低频
USER_0449,34.0,1,9.84614195659808,47.8,14,0.259,0,0,60.83,2024-07-23,低消费高频
USER_0475,36.0,1,9.509040396492805,38.9,13,0.062,1,1,41.37,2024-08-03,低消费高频
USER_0261,28.0,0,16.027873514030865,58.6,20,0.309,1,0,235.43,2024-05-26,高消费高频
USER_0268,33.0,1,3.368826079939666,39.4,10,0.214,0,0,82.71,2024-12-23,低消费高频
USER_0013,,0,8.805191261552489,73.2,24,0.708,0,1,398.65,2024-12-25,高消费低频
USER_0391,30.0,1,12.902340709156032,23.6,9,0.451,1,1,116.23,2024-09-19,低消费高频
USER_0133,32.0,0,17.269457761479416,34.1,16,0.171,0,1,501.31,2024-06-26,高消费高频
USER_0137,,1,10.497670256396482,62.5,24,0.539,1,1,674.58,2024-11-15,高消费低频
USER_0119,28.0,0,12.361394826921444,42.0,13,0.192,1,1,279.12,2024-07-27,高消费高频
USER_0241,36.0,0,10.163814996003572,27.9,12,0.351,0,0,54.18,2024-05-21,低消费高频
USER_0386,24.0,0,16.6783718962537,180.0,56,0.643,0,1,4190.88,2024-02-08,异常用户
USER_0464,19.0,0,8.375485368700138,31.3,13,0.252,1,1,16.1,2024-05-19,低消费低频
USER_0271,26.0,0,12.269486735166032,129.4,45,0.31,1,1,1989.28,2024-10-03,异常用户
USER_0384,37.0,0,9.62532688889376,31.6,9,0.329,1,1,146.26,2024-12-05,低消费高频
USER_0046,33.0,1,17.96978129994139,38.9,19,0.267,0,0,111.68,2024-05-20,低消费高频
USER_0310,23.0,0,17.615884733008414,52.1,19,0.48,0,1,448.08,2024-10-20,高消费高频
USER_0207,32.0,0,4.275320389232998,66.8,22,0.224,0,0,92.79,2024-06-24,低消费高频
USER_0090,,1,14.625951951688641,28.1,11,0.449,1,1,86.31,2024-09-22,低消费高频
USER_0327,32.0,0,10.97533762879196,111.9,28,0.64,1,1,2260.59,2024-11-23,异常用户
USER_0129,31.0,1,12.72918235107692,46.7,14,0.651,1,1,518.75,2024-10-18,高消费低频
USER_0459,18.0,0,7.477997488345652,36.2,16,0.65,1,0,58.54,2024-05-24,低消费高频
USER_0330,37.0,0,16.32336465296784,21.0,4,0.66,0,1,106.89,2024-08-12,低消费高频
USER_0154,19.0,1,13.107466535664162,7.1,3,0.277,1,1,62.46,2024-05-05,低消费低频
USER_0153,27.0,0,22.92547447518056,49.0,17,0.5,0,0,108.84,2024-10-18,低消费高频
USER_0339,27.0,0,7.157581765190522,107.1,51,0.347,1,1,1311.78,2024-06-21,高消费低频
USER_0477,23.0,0,4.148816729590777,26.8,8,0.666,0,0,87.04,2024-03-14,低消费高频
USER_0116,32.0,0,9.239709991112992,38.1,14,0.172,0,0,181.05,2024-08-24,高消费高频
USER_0397,25.0,1,17.914502446937618,18.5,7,0.249,1,1,102.41,2024-03-10,低消费高频
USER_0186,46.0,1,11.285667073290101,56.1,15,0.248,0,0,21.22,2024-05-17,异常用户
USER_0140,,0,4.519927214252865,53.9,11,0.547,0,0,95.3,2024-08-19,低消费高频
USER_0242,36.0,1,15.250444540408221,33.5,11,0.416,1,0,125.42,2024-02-23,低消费高频
USER_0003,30.0,0,11.164409598415729,54.7,25,0.194,1,1,349.16,2024-10-01,高消费高频
USER_0073,30.0,1,14.790697572592531,36.6,12,0.594,1,0,118.6,2024-06-05,低消费高频
USER_0160,44.0,0,13.132526760576443,38.1,10,0.702,0,1,24.41,2024-11-12,低消费高频
USER_0223,38.0,1,12.46027568655996,30.5,11,0.31,0,1,101.51,2024-10-18,低消费高频
USER_0299,,1,13.410181052311103,29.4,14,0.15,0,0,55.39,2024-04-22,低消费高频
USER_0295,48.0,0,7.665577075582667,69.5,25,0.369,1,0,446.06,2024-06-11,高消费低频
USER_0261,28.0,0,10.648143004321044,76.1,22,0.097,1,1,575.73,2024-12-15,高消费高频
USER_0283,36.0,1,14.85570621019037,38.9,15,0.465,0,0,50.87,2024-03-04,低消费高频
USER_0315,20.0,1,8.87113478134112,35.7,10,0.077,0,0,163.43,2024-10-06,低消费高频
USER_0101,,1,15.324635811508704,69.8,20,0.284,1,0,336.98,2024-02-22,高消费高频
USER_0272,49.0,0,9.525856972901874,46.1,11,0.134,0,1,550.95,2024-07-21,高消费低频
USER_0488,46.0,1,8.453641414280753,37.5,15,0.175,0,0,94.32,2024-10-07,低消费高频
USER_0322,24.0,1,13.929013875623493,16.6,7,0.634,0,1,128.49,2024-02-17,低消费高频
USER_0244,60.0,0,11.77997227529087,23.9,11,0.389,1,1,68.84,2024-03-09,低消费高频
USER_0141,22.0,1,12.170040481140735,25.0,9,0.554,0,0,136.8,2024-10-09,低消费高频
USER_0390,39.0,1,3.799531221450815,37.4,11,0.452,1,1,338.02,2024-08-05,高消费高频
USER_0056,26.0,0,5.279427648184066,59.7,29,0.182,1,0,648.84,2024-09-09,高消费低频
USER_0419,36.0,0,10.441462037663928,31.9,12,0.623,0,1,40.68,2024-07-15,低消费高频
USER_0450,47.0,0,15.220342714974784,37.5,8,0.56,1,1,137.15,2024-01-22,低消费高频
USER_0310,23.0,0,7.177515900051989,47.9,13,0.215,0,1,309.24,2024-04-26,高消费高频
USER_0187,35.0,1,15.229452101379461,16.3,6,0.452,1,0,38.94,2024-11-30,低消费高频
USER_0222,28.0,0,9.717984085799463,13.3,5,0.426,0,0,93.94,2024-12-07,低消费高频
USER_0500,,1,11.602510270657003,57.3,21,0.105,1,0,608.98,2024-03-17,高消费低频
USER_0424,37.0,0,16.08277258782799,49.8,13,0.615,0,1,586.92,2024-09-10,高消费低频
USER_0287,28.0,1,15.464076051504613,41.1,18,0.415,0,1,458.45,2024-03-01,高消费高频
USER_0051,37.0,0,10.829900704465093,51.9,15,0.249,1,0,183.0,2024-08-19,高消费高频
USER_0139,31.0,1,5.036322639165018,30.8,11,0.351,1,1,132.46,2024-09-30,低消费高频
USER_0228,35.0,0,14.674853361818847,29.7,7,0.38,0,0,448.09,2024-09-18,高消费高频
USER_0109,39.0,1,11.468314987343426,66.6,26,0.25,0,1,785.5,2024-01-01,高消费高频
USER_0240,24.0,0,3.1670064029302534,38.2,11,0.324,0,1,10.0,2024-05-14,低消费高频
USER_0210,29.0,0,3.27717524050982,55.6,11,0.231,0,1,156.57,2024-06-10,低消费高频
USER_0019,18.0,1,18.18046587605219,21.6,8,0.793,1,1,52.88,2024-05-06,低消费高频
USER_0254,28.0,1,7.0005235387594995,30.9,7,0.415,0,0,99.26,2024-03-07,低消费高频
USER_0178,34.0,0,14.815992017336562,70.6,22,0.519,1,1,332.8,2024-03-17,高消费高频
USER_0161,,1,7.171086835680204,46.1,21,0.793,1,0,123.2,2024-01-18,低消费高频
USER_0292,35.0,1,10.35779631335593,42.9,16,0.239,1,0,226.87,2024-01-26,高消费高频
USER_0174,22.0,1,17.631230900778547,86.5,31,0.606,1,1,1632.14,2024-02-01,异常用户
USER_0170,,0,-1.0957610252666967,27.9,12,0.06,0,0,107.18,2024-02-25,低消费高频
USER_0014,36.0,0,8.499420633974959,33.7,13,0.597,1,1,23.54,2024-08-20,低消费低频
USER_0331,44.0,1,15.441298553862069,43.0,9,0.782,0,0,10.0,2024-10-26,低消费低频
USER_0097,34.0,1,8.625329906047238,36.3,17,0.445,0,0,150.37,2024-03-03,低消费高频
USER_0142,41.0,0,17.92126708015733,36.8,14,0.344,0,0,47.42,2024-08-03,低消费低频
USER_0023,34.0,1,7.3033230309062285,27.3,9,0.378,0,0,139.52,2024-09-19,高消费低频
USER_0194,39.0,1,14.311312322271021,50.7,23,0.497,0,0,517.55,2024-12-05,高消费高频
USER_0385,31.0,1,10.317275393954445,72.1,17,0.467,0,1,201.96,2024-04-26,高消费高频
USER_0379,23.0,1,22.855964305312476,39.3,17,0.26,0,1,241.2,2024-03-13,高消费高频
USER_0125,,0,12.928442902093694,28.9,10,0.15,1,1,114.98,2024-06-12,低消费高频
USER_0311,29.0,1,18.95728983477971,25.6,12,0.069,0,1,293.5,2024-06-20,高消费高频
USER_0194,39.0,1,6.494834570581779,180.0,40,0.711,0,1,10372.66,2024-01-07,高消费高频
USER_0047,,0,5.803708025732638,40.5,20,0.32,1,0,19.88,2024-05-20,低消费高频
USER_0059,34.0,0,16.43827712936918,41.7,17,0.565,0,1,74.5,2024-08-02,低消费高频
USER_0029,30.0,0,18.640970709245288,24.6,5,0.349,0,1,42.42,2024-03-11,低消费高频
USER_0188,22.0,0,10.986916161978403,72.1,16,0.452,1,1,946.3,2024-04-08,高消费低频
USER_0209,43.0,1,10.096182980690978,47.8,10,0.108,1,1,860.42,2024-01-23,高消费低频
USER_0439,38.0,0,11.270777835139052,148.3,60,0.713,0,1,2212.2,2024-12-17,异常用户
USER_0064,36.0,0,14.691620111984633,59.4,19,0.761,0,1,72.45,2024-09-07,低消费高频
USER_0074,23.0,1,12.755552186424037,17.1,4,0.24,1,0,87.24,2024-04-23,低消费高频
USER_0171,33.0,1,15.642593217572681,61.8,24,0.731,1,0,595.97,2024-06-13,高消费低频
